Payment_Method;Issue_Date;Fulfillment_Date;Due_Date;Payment_Date;Net_Amount_HUF;Tax_Amount_HUF;Gross_Amount_HUF;Outstanding_Amount_HUF;Status;Invoice_ID;Destination;Days_Overdue;;;
átutalás;2025.08.15;2025.09.10;2025.08.18;2025.08.17;177584.25;12415.75;190000.0;0.0;Sikeres;INV_1181;Platamon;-1;;;
átutalás;2025.06.02;2025.09.29;2025.06.05;2025.06.02;20174.8;425.2;20600.0;0.0;Sikeres;INV_1182;Neoi Pori;-3;;;
átutalás;2025.08.25;2025.09.29;2025.08.28;2025.09.04;27900.0;0.0;27900.0;0.0;Sikeres;INV_1183;Neoi Pori;7;;;
átutalás;2025.03.14;2025.03.14;2025.03.17;2025.03.14;71836.36;5211.64;77048.0;0.0;Sikeres;INV_1184;Neoi Pori;-3;;;
átutalás;2025.05.08;2025.07.02;2025.05.23;2025.06.05;128029.94;jún.22;136752.0;0.0;Sikeres;INV_1185;Platamon;13;;;
átutalás;2025.05.12;2025.06.10;2025.05.20;2025.05.12;140433.07;9566.93;150000.0;0.0;Sikeres;INV_1186;Platamon;-8;;;
átutalás;2025.05.12;2025.06.10;2025.05.20;2025.05.12;-140433.07;-9566.93;-150000.0;0.0;Sikeres;INV_1187;Platamon;-8;;;
átutalás;2025.05.19;2025.06.10;2025.05.26;2025.05.27;140433.07;9566.93;150000.0;0.0;Sikeres;INV_1188;Neoi Pori;1;;;
átutalás;2025.05.21;2025.06.10;2025.05.24;2025.05.27;100000.0;0.0;100000.0;0.0;Sikeres;INV_1189;Neoi Pori;3;;;
átutalás;2025.05.30;2025.06.10;2025.06.02;2025.06.02;50000.0;0.0;50000.0;0.0;Sikeres;INV_1190;Platamon;0;;;
átutalás;2025.05.28;2025.06.10;2025.05.30;2025.05.30;50000.0;0.0;50000.0;0.0;Sikeres;INV_1191;Platamon;0;;;
átutalás;2025.05.30;2025.06.10;2025.05.30;2025.05.30;-50000.0;0.0;-50000.0;0.0;Sikeres;INV_1192;Neoi Pori;0;;;
átutalás;2025.05.30;2025.06.10;2025.06.02;;50000.0;0.0;50000.0;50000.0;Sikeres;INV_1193;Platamon;0;;;
átutalás;2025.05.23;2025.07.24;2025.05.26;2025.05.26;38694.8;425.2;39120.0;0.0;Sikeres;INV_1194;Neoi Pori;0;;;
átutalás;2025.06.10;2025.07.25;2025.06.16;2025.06.19;55680.0;0.0;55680.0;0.0;Sikeres;INV_1195;Platamon;3;;;
átutalás;2025.07.17;2025.09.16;2025.07.20;2025.07.31;125574.8;425.2;126000.0;0.0;Sikeres;INV_1196;Neoi Pori;11;;;
átutalás;2025.06.23;2025.09.01;2025.06.26;2025.06.24;120074.8;425.2;120500.0;0.0;Sikeres;INV_1197;Platamon;-2;;;
átutalás;2025.09.08;2025.09.23;2025.09.11;2025.09.08;50074.8;425.2;50500.0;0.0;Sikeres;INV_1198;Neoi Pori;-3;;;
átutalás;2025.03.12;2025.09.10;2025.03.15;2025.03.03;728317.32;51682.68;780000.0;0.0;Sikeres;INV_1199;Platamon;-12;;;
átutalás;2025.03.31;2025.09.10;2025.04.03;2025.04.03;55875.59;4124.41;60000.0;0.0;Sikeres;INV_1200;Neoi Pori;0;;;
átutalás;2025.07.30;2025.09.10;2025.08.02;2025.08.05;674078.74;45921.26;720000.0;0.0;Sikeres;INV_1201;Platamon;3;;;
átutalás;2025.07.30;2025.09.10;2025.08.02;2025.08.05;-674078.74;-45921.26;-720000.0;0.0;Sikeres;INV_1202;Platamon;3;;;
átutalás;2025.07.30;2025.09.10;2025.08.02;2025.08.05;704412.28;47987.72;752400.0;0.0;Sikeres;INV_1203;Neoi Pori;3;;;
átutalás;2025.04.08;2025.06.02;2025.04.23;2025.05.09;435904.25;29695.75;465600.0;0.0;Sikeres;INV_1204;Platamon;16;;;
átutalás;2025.04.24;2025.06.02;2025.04.27;2025.05.09;744001;1062.99;5000.0;0.0;Sikeres;INV_1205;Neoi Pori;12;;;
átutalás;2025.06.06;2025.07.26;2025.06.15;2025.06.10;214750.25;14629.75;229380.0;0.0;Sikeres;INV_1206;Platamon;-5;;;
átutalás;2025.01.07;2025.06.29;2025.01.10;2025.01.08;104936.9;jan.63;108300.0;0.0;Sikeres;INV_1207;Platamon;-2;;;
átutalás;2025.05.08;2025.06.29;2025.05.17;2025.05.09;149289.72;10170.28;159460.0;0.0;Sikeres;INV_1208;Neoi Pori;-8;;;
átutalás;2025.06.24;2025.08.12;2025.07.03;2025.07.04;185960.0;0.0;185960.0;0.0;Sikeres;INV_1209;Platamon;1;;;
átutalás;2025.01.07;2025.04.22;2025.01.10;2025.01.07;82086.39;2713.61;84800.0;0.0;Sikeres;INV_1210;Platamon;-3;;;
átutalás;2025.03.12;2025.04.22;2025.03.15;2025.03.12;116278.58;7921.42;124200.0;0.0;Sikeres;INV_1211;Platamon;-3;;;
átutalás;2025.04.08;2025.06.04;2025.04.11;2025.04.08;81544.8;febr.55;87100.0;0.0;Sikeres;INV_1212;Platamon;-3;;;
átutalás;2025.03.19;2025.06.02;2025.03.19;2025.03.26;101150.23;7049.77;108200.0;0.0;Sikeres;INV_1213;Neoi Pori;7;;;
átutalás;2025.01.29;2025.07.23;2025.02.01;2025.01.29;263664.27;18915.73;282580.0;0.0;Sikeres;INV_1214;Platamon;-3;;;
átutalás;2025.01.29;2025.07.23;2025.02.01;2025.01.29;-263664.27;-18915.73;-282580.0;0.0;Sikeres;INV_1215;Platamon;-3;;;
átutalás;2025.01.29;2025.07.23;2025.02.01;2025.01.29;231918.82;16753.18;248672.0;0.0;Sikeres;INV_1216;Platamon;-3;;;
átutalás;2025.06.05;2025.07.23;2025.06.14;2025.06.05;340323.72;23184.28;363508.0;0.0;Sikeres;INV_1217;Neoi Pori;-9;;;
átutalás;2025.08.07;2025.09.23;2025.08.15;2025.08.10;65470.0;0.0;65470.0;0.0;Sikeres;INV_1218;Platamon;-5;;;
átutalás;2025.02.10;2025.09.23;2025.02.13;2025.02.13;37559.8;425.2;37985.0;0.0;Sikeres;INV_1219;Neoi Pori;0;;;
átutalás;2025.01.24;2025.10.07;2025.01.27;2025.01.24;92923.59;6716.41;99640.0;0.0;Sikeres;INV_1220;Platamon;-3;;;
átutalás;2025.08.26;2025.10.07;2025.09.02;2025.08.27;146483.34;2076.66;148560.0;0.0;Sikeres;INV_1221;Platamon;-6;;;
átutalás;2025.09.04;2025.10.07;2025.09.07;2025.09.04;102528.4;0.0;102528.4;0.0;Sikeres;INV_1222;Platamon;-3;;;
átutalás;2025.03.05;2025.06.04;2025.03.08;2025.03.07;58122.52;4277.48;62400.0;0.0;Sikeres;INV_1223;Neoi Pori;-1;;;
átutalás;2025.04.09;2025.06.04;2025.04.26;2025.05.06;87630.24;5969.76;93600.0;0.0;Sikeres;INV_1224;Platamon;10;;;
átutalás;2025.05.22;2025.06.04;2025.03.08;;-58122.52;-4277.48;-62400.0;-62400.0;Sikeres;INV_1225;Neoi Pori;0;;;
átutalás;2025.05.22;2025.05.22;2025.05.25;2025.05.22;156000.0;0.0;156000.0;0.0;Sikeres;INV_1226;Neoi Pori;-3;;;
átutalás;2025.05.22;2025.06.04;2025.04.26;;-87630.24;-5969.76;-93600.0;-93600.0;Sikeres;INV_1227;Platamon;0;;;
Bankkártya;2025.02.04;2025.08.29;2025.02.04;2025.02.04;139149.61;850.39;140000.0;0.0;Sikeres;INV_1228;Neoi Pori;0;;;
Bankkártya;2025.07.10;2025.08.29;2025.07.10;2025.07.10;154289.13;10510.87;164800.0;0.0;Sikeres;INV_1229;Neoi Pori;0;;;
készpénz;2025.01.21;2025.07.17;2025.01.21;2025.01.21;106589.92;aug.10;110000.0;0.0;Sikeres;INV_1230;Platamon;0;;;
átutalás;2025.05.21;2025.07.17;2025.06.06;2025.06.02;168819.28;11500.72;180320.0;0.0;Sikeres;INV_1231;Neoi Pori;-4;;;
készpénz;2025.06.02;2025.07.17;2025.06.02;2025.06.02;168819.28;11500.72;180320.0;0.0;Sikeres;INV_1232;Neoi Pori;0;;;
átutalás;2025.06.16;2025.07.17;2025.06.06;;-168819.28;-11500.72;-180320.0;-180320.0;Sikeres;INV_1233;Platamon;0;;;
készpénz;2025.01.07;2025.09.17;2025.01.07;2025.01.07;38709.53;1290.47;40000.0;0.0;Sikeres;INV_1234;Neoi Pori;0;;;
készpénz;2025.07.22;2025.09.17;2025.07.22;2025.07.22;47045.08;3204.92;50250.0;0.0;Sikeres;INV_1235;Platamon;0;;;
átutalás;2025.10.02;2025.12.15;2025.10.05;;96771.66;7228.34;104000.0;104000.0;Sikeres;INV_1236;Neoi Pori;0;;;
átutalás;2025.03.31;2025.08.29;2025.04.03;2025.04.01;367516.61;1913.39;369430.0;0.0;Sikeres;INV_1237;Neoi Pori;-2;;;
átutalás;2025.07.18;2025.08.29;2025.07.21;2025.07.11;540650.0;0.0;540650.0;0.0;Sikeres;INV_1238;Platamon;-10;;;
átutalás;2025.06.17;2025.06.17;2025.06.20;2025.06.19;157962.04;11237.96;169200.0;0.0;Sikeres;INV_1239;Neoi Pori;-1;;;
átutalás;2025.07.04;2025.08.22;2025.07.11;2025.07.11;237612.76;16187.24;253800.0;0.0;Sikeres;INV_1240;Platamon;0;;;
átutalás;2025.07.14;2025.09.10;2025.07.17;2025.07.15;83587.71;6012.29;89600.0;0.0;Sikeres;INV_1241;Platamon;-2;;;
átutalás;2025.07.23;2025.09.10;2025.08.01;2025.07.24;125828.03;8571.97;134400.0;0.0;Sikeres;INV_1242;Platamon;-8;;;
átutalás;2025.06.03;2025.07.15;2025.06.08;2025.06.04;129060.0;0.0;129060.0;0.0;Sikeres;INV_1243;Neoi Pori;-4;;;
Bankkártya;2025.01.09;2025.08.30;2025.01.09;2025.01.09;96866.3;júl.33;100000.0;0.0;Sikeres;INV_1244;Platamon;0;;;
készpénz;2025.01.09;2025.08.30;2025.01.09;2025.01.09;15277.87;434.13;15712.0;0.0;Sikeres;INV_1245;Platamon;0;;;
Bankkártya;2025.06.10;2025.08.30;2025.01.09;2025.06.10;-96866.3;-3133.7;-100000.0;0.0;Sikeres;INV_1246;Platamon;152;;;
készpénz;2025.06.10;2025.08.30;2025.01.09;2025.06.10;-15277.87;-434.13;-15712.0;0.0;Sikeres;INV_1247;Neoi Pori;152;;;
átutalás;2025.06.10;2025.08.22;2025.06.13;2025.06.10;1574.8;425.2;2000.0;0.0;Sikeres;INV_1248;Neoi Pori;-3;;;
Bankkártya;2025.03.21;2025.06.02;2025.03.21;2025.03.21;66287.4;212.6;66500.0;0.0;Sikeres;INV_1249;Neoi Pori;0;;;
átutalás;2025.06.12;2025.06.12;2025.06.15;2025.06.16;200099.0;0.0;200099.0;0.0;Sikeres;INV_1250;Platamon;1;;;
átutalás;2025.06.18;2025.08.22;2025.06.21;2025.06.20;210275.12;14324.88;224600.0;0.0;Sikeres;INV_1251;Platamon;-1;;;
átutalás;2025.04.14;2025.08.04;2025.04.17;2025.04.15;123704.76;8745.24;132450.0;0.0;Sikeres;INV_1252;Platamon;-2;;;
átutalás;2025.06.23;2025.08.04;2025.06.26;2025.07.23;183199.62;12480.38;195680.0;0.0;Sikeres;INV_1253;Neoi Pori;27;;;
átutalás;2025.01.24;2025.10.07;2025.01.27;2025.01.28;185859.46;12820.54;198680.0;0.0;Sikeres;INV_1254;Platamon;1;;;
átutalás;2025.01.28;2025.10.07;2025.01.27;2025.01.28;-185859.46;-12820.54;-198680.0;0.0;Sikeres;INV_1255;Platamon;1;;;
átutalás;2025.06.16;2025.08.13;2025.06.19;2025.06.16;88980.34;6379.66;95360.0;0.0;Sikeres;INV_1256;Platamon;-3;;;
átutalás;2025.06.26;2025.08.13;2025.07.04;2025.06.30;133916.98;febr.23;143040.0;0.0;Sikeres;INV_1257;Platamon;-4;;;
átutalás;2025.08.05;2025.10.07;2025.08.08;2025.08.08;186008.28;12671.72;198680.0;0.0;Sikeres;INV_1258;Neoi Pori;0;;;
átutalás;2025.08.28;2025.10.07;2025.09.02;2025.08.19;285006.52;11513.48;296520.0;0.0;Sikeres;INV_1259;Neoi Pori;-14;;;
készpénz;2025.07.04;2025.08.30;2025.07.04;2025.07.04;84634.33;5765.67;90400.0;0.0;Sikeres;INV_1260;Neoi Pori;0;;;
készpénz;2025.07.04;2025.08.30;2025.07.04;2025.07.04;84259.84;5740.16;90000.0;0.0;Sikeres;INV_1261;Platamon;0;;;
átutalás;2025.06.03;2025.06.03;2025.06.06;2025.06.12;58833.07;4166.93;63000.0;0.0;Sikeres;INV_1262;Platamon;6;;;
átutalás;2025.08.07;2025.09.24;2025.08.14;2025.08.13;88472.83;6027.17;94500.0;0.0;Sikeres;INV_1263;Platamon;-1;;;
átutalás;2025.03.18;2025.09.24;2025.03.21;2025.03.26;70855.11;5144.89;76000.0;0.0;Sikeres;INV_1264;Neoi Pori;5;;;
készpénz;2025.06.06;2025.09.24;2025.06.06;2025.06.06;106729.13;7270.87;114000.0;0.0;Sikeres;INV_1265;Neoi Pori;0;;;
átutalás;2025.06.12;2025.07.07;2025.06.15;2025.06.16;159574.8;425.2;160000.0;0.0;Sikeres;INV_1266;Neoi Pori;1;;;
Bankkártya;2025.01.14;2025.06.04;2025.01.14;2025.01.14;57310.52;2009.48;59320.0;0.0;Sikeres;INV_1267;Neoi Pori;0;;;
Bankkártya;2025.04.08;2025.06.04;2025.04.08;2025.04.08;83304.9;jan.75;88980.0;0.0;Sikeres;INV_1268;Platamon;0;;;
átutalás;2025.05.08;2025.07.02;2025.05.23;2025.05.22;112968.94;jún.96;120665.0;0.0;Sikeres;INV_1269;Neoi Pori;-1;;;
átutalás;2025.04.15;2025.09.17;2025.04.18;2025.04.16;130398.74;9201.26;139600.0;0.0;Sikeres;INV_1270;Platamon;-2;;;
átutalás;2025.07.23;2025.09.10;2025.08.01;2025.08.01;193235.91;13164.09;206400.0;0.0;Sikeres;INV_1271;Neoi Pori;0;;;
Bankkártya;2025.01.07;2025.09.17;2025.01.07;2025.01.07;48676.34;1573.66;50250.0;0.0;Sikeres;INV_1272;Platamon;0;;;
Bankkártya;2025.01.07;2025.09.17;2025.01.07;2025.01.07;38709.53;1290.47;40000.0;0.0;Sikeres;INV_1273;Neoi Pori;0;;;
Bankkártya;2025.01.07;2025.09.17;2025.01.07;2025.01.07;-48676.34;-1573.66;-50250.0;0.0;Sikeres;INV_1274;Neoi Pori;0;;;
Bankkártya;2025.05.13;2025.09.17;2025.05.13;2025.05.13;37448.82;2551.18;40000.0;0.0;Sikeres;INV_1275;Neoi Pori;0;;;
Bankkártya;2025.05.13;2025.09.17;2025.05.13;2025.05.13;-37448.82;-2551.18;-40000.0;0.0;Sikeres;INV_1276;Platamon;0;;;
átutalás;2025.08.04;2025.09.17;2025.08.07;2025.08.07;47045.08;3204.92;50250.0;0.0;Sikeres;INV_1277;Neoi Pori;0;;;
átutalás;2025.03.17;2025.08.29;2025.03.20;2025.03.18;197849.01;1062.99;198912.0;0.0;Sikeres;INV_1278;Neoi Pori;-2;;;
átutalás;2025.07.18;2025.08.29;2025.07.21;2025.07.09;298368.0;0.0;298368.0;0.0;Sikeres;INV_1279;Platamon;-12;;;
átutalás;2025.01.29;2025.07.23;2025.02.01;2025.01.30;125793.51;9046.49;134840.0;0.0;Sikeres;INV_1280;Platamon;-2;;;
átutalás;2025.06.05;2025.07.23;2025.06.14;2025.06.05;185146.96;12613.04;197760.0;0.0;Sikeres;INV_1281;Neoi Pori;-9;;;
átutalás;2025.06.13;2025.07.16;2025.06.16;2025.06.14;83840.0;0.0;83840.0;0.0;Sikeres;INV_1282;Neoi Pori;-2;;;
átutalás;2025.01.27;2025.08.26;2025.01.30;2025.01.30;109422.2;637.8;110060.0;0.0;Sikeres;INV_1283;Neoi Pori;0;;;
átutalás;2025.07.18;2025.08.26;2025.07.21;2025.07.21;160605.0;0.0;160605.0;0.0;Sikeres;INV_1284;Platamon;0;;;
átutalás;2025.05.14;2025.06.25;2025.05.17;2025.05.16;195372.44;13627.56;209000.0;0.0;Sikeres;INV_1285;Platamon;-1;;;
átutalás;2025.08.07;2025.09.23;2025.08.16;2025.08.12;41100.0;0.0;41100.0;0.0;Sikeres;INV_1286;Neoi Pori;-4;;;
Bankkártya;2025.07.28;2025.09.16;2025.07.28;2025.07.28;77991.95;máj.13;83305.0;0.0;Sikeres;INV_1287;Neoi Pori;0;;;
átutalás;2025.03.06;2025.06.19;2025.03.09;2025.03.10;113787.4;212.6;114000.0;0.0;Sikeres;INV_1288;Neoi Pori;1;;;
átutalás;2025.07.24;2025.09.15;2025.08.07;2025.08.08;154200.0;0.0;154200.0;0.0;Sikeres;INV_1289;Platamon;1;;;
átutalás;2025.06.20;2025.07.29;2025.06.24;2025.06.25;339574.8;425.2;340000.0;0.0;Sikeres;INV_1290;Platamon;1;;;
átutalás;2025.06.25;2025.07.29;2025.06.24;2025.06.25;-339574.8;-425.2;-340000.0;0.0;Sikeres;INV_1291;Neoi Pori;1;;;
átutalás;2025.01.24;2025.10.07;2025.01.27;2025.01.27;185859.46;12820.54;198680.0;0.0;Sikeres;INV_1292;Neoi Pori;0;;;
átutalás;2025.03.05;2025.10.07;2025.01.27;;-185859.46;-12820.54;-198680.0;-198680.0;Sikeres;INV_1293;Platamon;0;;;
Pénzügyileg rendezve;2025.03.05;2025.03.05;2025.03.05;2025.04.17;787.4;212.6;1000.0;0.0;Sikeres;INV_1294;Platamon;43;;;
átutalás;2025.03.11;2025.07.26;2024.12.14;;-113863.06;-3616.94;-117480.0;-117480.0;Sikeres;INV_1295;Platamon;0;;;
készpénz;2025.01.17;2025.09.08;2025.01.17;2025.01.17;38709.53;1290.47;40000.0;0.0;Sikeres;INV_1296;Platamon;0;;;
átutalás;2025.07.22;2025.09.08;2025.07.28;2025.08.05;153863.26;10481.74;164345.0;0.0;Sikeres;INV_1297;Platamon;8;;;
átutalás;2025.01.23;2025.09.08;2025.01.26;2025.01.25;86209.13;6190.87;92400.0;0.0;Sikeres;INV_1298;Neoi Pori;-1;;;
átutalás;2025.07.22;2025.09.08;2025.07.28;2025.07.22;126951.5;máj.48;135600.0;0.0;Sikeres;INV_1299;Neoi Pori;-6;;;
készpénz;2025.01.09;2025.06.08;2025.01.09;2025.01.09;498511.81;1488.19;500000.0;0.0;Sikeres;INV_1300;Neoi Pori;0;;;
átutalás;2025.05.08;2025.07.08;2025.06.11;2025.05.08;83755.0;0.0;83755.0;0.0;Sikeres;INV_1301;Platamon;-34;;;
átutalás;2025.05.14;2025.08.30;2025.05.17;2025.05.14;108034.22;7677.78;115712.0;0.0;Sikeres;INV_1302;Platamon;-3;;;
átutalás;2025.07.17;2025.08.30;2025.07.20;2025.07.17;162497.79;11070.21;173568.0;0.0;Sikeres;INV_1303;Platamon;-3;;;
átutalás;2025.04.04;2025.07.15;2025.04.07;2025.04.07;72064.8;425.2;72490.0;0.0;Sikeres;INV_1304;Platamon;0;;;
átutalás;2025.06.04;2025.07.15;2025.06.08;2025.06.04;105730.0;0.0;105730.0;0.0;Sikeres;INV_1305;Platamon;-4;;;
átutalás;2025.07.22;2025.09.17;2025.07.25;2025.07.22;88792.12;6207.88;95000.0;0.0;Sikeres;INV_1306;Neoi Pori;-3;;;
átutalás;2025.01.29;2025.08.13;2025.02.01;2025.04.02;103923.4;jún.56;111480.0;0.0;Sikeres;INV_1307;Platamon;60;;;
átutalás;2025.06.11;2025.08.13;2025.06.14;2025.06.11;152341.8;10378.2;162720.0;0.0;Sikeres;INV_1308;Neoi Pori;-3;;;
Bankkártya;2025.02.12;2025.08.19;2025.02.12;2025.02.12;236444.41;1275.59;237720.0;0.0;Sikeres;INV_1309;Platamon;0;;;
Bankkártya;2025.02.12;2025.08.19;2025.02.12;2025.02.12;-236444.41;-1275.59;-237720.0;0.0;Sikeres;INV_1310;Platamon;0;;;
átutalás;2025.02.12;2025.08.19;2025.02.15;2025.08.12;236792.33;1272.92;238065.25;0.0;Sikeres;INV_1311;Neoi Pori;178;;;
átutalás;2025.06.03;2025.07.15;2025.06.08;2025.06.06;356885.1;0.0;356885.1;0.0;Sikeres;INV_1312;Platamon;-2;;;
átutalás;2025.02.19;2025.08.22;2025.02.21;2025.02.20;41981.1;szept.18;45000.0;0.0;Sikeres;INV_1313;Platamon;-1;;;
átutalás;2025.07.15;2025.08.22;2025.07.18;2025.07.18;97554.17;6645.83;104200.0;0.0;Sikeres;INV_1314;Neoi Pori;0;;;
átutalás;2025.06.20;2025.07.09;2025.06.21;2025.06.22;203641.18;6358.82;210000.0;0.0;Sikeres;INV_1315;Neoi Pori;1;;;
átutalás;2025.04.25;2025.06.11;2025.04.30;2025.05.06;103789.4;jún.70;110860.0;0.0;Sikeres;INV_1316;Neoi Pori;6;;;
átutalás;2025.06.24;2025.08.13;2025.07.02;2025.07.24;158472.04;10795.96;169268.0;0.0;Sikeres;INV_1317;Neoi Pori;22;;;
átutalás;2025.03.07;2025.09.03;2025.03.10;2025.03.08;83876.15;6031.85;89908.0;0.0;Sikeres;INV_1318;Platamon;-2;;;
átutalás;2025.07.21;2025.09.03;2025.07.25;;126260.48;8601.52;134862.0;-138.0;Sikeres;INV_1319;Platamon;0;;;
átutalás;2025.06.06;2025.07.25;2025.06.16;2025.06.13;116790.0;0.0;116790.0;0.0;Sikeres;INV_1320;Platamon;-3;;;
átutalás;2025.04.16;2025.09.17;2025.04.19;2025.04.17;170094.49;11905.51;182000.0;0.0;Sikeres;INV_1321;Neoi Pori;-2;;;
átutalás;2025.03.17;2025.06.30;2025.03.20;2025.03.17;49574.8;425.2;50000.0;0.0;Sikeres;INV_1322;Neoi Pori;-3;;;
átutalás;2025.05.08;2025.07.01;2025.05.24;2025.05.27;51000.0;0.0;51000.0;0.0;Sikeres;INV_1323;Neoi Pori;3;;;
átutalás;2025.06.24;2025.08.03;2025.07.03;2025.06.24;145385.0;0.0;145385.0;0.0;Sikeres;INV_1324;Platamon;-9;;;
átutalás;2025.06.24;2025.08.03;2025.07.03;2025.06.24;-145385.0;0.0;-145385.0;0.0;Sikeres;INV_1325;Platamon;-9;;;
átutalás;2025.06.24;2025.08.12;2025.07.03;2025.07.04;145385.0;0.0;145385.0;0.0;Sikeres;INV_1326;Platamon;1;;;
átutalás;2025.06.24;2025.08.12;2025.07.03;2025.07.04;161924.0;0.0;161924.0;0.0;Sikeres;INV_1327;Platamon;1;;;
átutalás;2025.03.05;2025.08.20;2025.03.08;2025.03.06;78045.29;5634.71;83680.0;0.0;Sikeres;INV_1328;Neoi Pori;-2;;;
átutalás;2025.05.30;2025.08.20;2025.03.08;;-78045.29;-5634.71;-83680.0;-83680.0;Sikeres;INV_1329;Platamon;0;;;
átutalás;2025.05.30;2025.08.20;2025.06.02;2025.05.30;1574.8;425.2;2000.0;0.0;Sikeres;INV_1330;Platamon;-3;;;
átutalás;2025.06.03;2025.07.16;2025.06.07;2025.05.22;145400.0;0.0;145400.0;0.0;Sikeres;INV_1331;Platamon;-16;;;
átutalás;2025.07.25;2025.09.08;2025.07.28;2025.07.30;257986.86;17893.14;275880.0;0.0;Sikeres;INV_1332;Neoi Pori;2;;;
készpénz;2025.07.03;2025.07.03;2025.07.03;2025.07.03;251358.42;17441.58;268800.0;0.0;Sikeres;INV_1333;Neoi Pori;0;;;
átutalás;2025.07.25;2025.09.08;2025.07.28;2025.07.30;271580.78;18819.22;290400.0;0.0;Sikeres;INV_1334;Neoi Pori;2;;;
átutalás;2025.01.28;2025.08.03;2025.01.31;2025.01.28;105409.8;425.2;105835.0;0.0;Sikeres;INV_1335;Platamon;-3;;;
átutalás;2025.06.23;2025.08.03;2025.06.25;2025.06.23;155750.0;0.0;155750.0;0.0;Sikeres;INV_1336;Platamon;-2;;;
átutalás;2025.06.02;2025.09.29;2025.06.05;2025.06.02;20174.8;425.2;20600.0;0.0;Sikeres;INV_1337;Platamon;-3;;;
átutalás;2025.08.25;2025.09.29;2025.08.28;2025.08.28;27900.0;0.0;27900.0;0.0;Sikeres;INV_1338;Neoi Pori;0;;;
átutalás;2025.06.25;2025.08.12;2025.07.01;2025.06.29;208122.2;637.8;208760.0;0.0;Sikeres;INV_1339;Neoi Pori;-2;;;
átutalás;2025.02.05;2025.07.15;2025.02.08;2025.02.05;121937.01;1062.99;123000.0;0.0;Sikeres;INV_1340;Neoi Pori;-3;;;
átutalás;2025.06.03;2025.07.15;2025.06.08;2025.06.07;177000.0;0.0;177000.0;0.0;Sikeres;INV_1341;Platamon;-1;;;
átutalás;2025.02.07;2025.06.09;2025.02.10;2025.02.07;24184.8;425.2;24610.0;0.0;Sikeres;INV_1342;Neoi Pori;-3;;;
átutalás;2025.04.25;2025.06.09;2025.05.02;2025.04.25;33910.0;0.0;33910.0;0.0;Sikeres;INV_1343;Neoi Pori;-7;;;
átutalás;2025.04.07;2025.09.02;2025.04.10;2025.04.22;70464.8;425.2;70890.0;0.0;Sikeres;INV_1344;Platamon;12;;;
átutalás;2025.07.22;2025.09.02;2025.07.26;2025.07.29;103240.0;0.0;103240.0;0.0;Sikeres;INV_1345;Neoi Pori;3;;;
átutalás;2025.04.16;2025.10.07;2025.04.22;2025.04.17;185859.46;12820.54;198680.0;0.0;Sikeres;INV_1346;Platamon;-5;;;
átutalás;2025.08.28;2025.10.07;2025.09.02;2025.08.26;285006.52;11513.48;296520.0;0.0;Sikeres;INV_1347;Neoi Pori;-7;;;
átutalás;2025.09.04;2025.10.07;2025.09.07;2025.09.09;205056.8;0.0;205056.8;0.0;Sikeres;INV_1348;Platamon;2;;;
átutalás;2025.06.06;2025.07.26;2025.06.15;2025.06.10;316125.99;21536.01;337662.0;0.0;Sikeres;INV_1349;Platamon;-5;;;
átutalás;2025.03.13;2025.04.22;2025.03.16;2025.03.18;78000.0;0.0;78000.0;0.0;Sikeres;INV_1350;Platamon;2;;;
átutalás;2025.02.14;2025.08.12;2025.02.17;2025.02.14;235008.0;0.0;235008.0;0.0;Sikeres;INV_1351;Platamon;-3;;;
átutalás;2025.08.22;2025.09.23;2025.08.25;2025.08.22;222574.8;425.2;223000.0;0.0;Sikeres;INV_1352;Neoi Pori;-3;;;
átutalás;2025.07.02;2025.08.30;2025.07.05;2025.07.02;166722.14;11357.86;178080.0;0.0;Sikeres;INV_1353;Neoi Pori;-3;;;
átutalás;2025.01.21;2025.06.19;2025.01.24;2025.01.22;62334.8;425.2;62760.0;0.0;Sikeres;INV_1354;Neoi Pori;-2;;;
átutalás;2025.04.29;2025.06.19;2025.05.10;2025.04.29;91140.0;0.0;91140.0;0.0;Sikeres;INV_1355;Platamon;-11;;;
átutalás;2025.01.10;2025.07.09;2025.01.13;2025.01.20;82086.39;2713.61;84800.0;0.0;Sikeres;INV_1356;Neoi Pori;7;;;
átutalás;2025.05.09;2025.07.09;2025.05.30;2025.05.26;116278.58;7921.42;124200.0;0.0;Sikeres;INV_1357;Platamon;-4;;;
átutalás;2025.03.21;2025.06.11;2025.03.24;2025.03.26;132645.67;9354.33;142000.0;0.0;Sikeres;INV_1358;Platamon;2;;;
átutalás;2025.04.30;2025.06.04;2025.05.03;2025.05.01;140135.43;9864.57;150000.0;0.0;Sikeres;INV_1359;Neoi Pori;-2;;;
átutalás;2025.05.05;2025.07.16;2025.05.08;2025.05.05;930453.35;63386.65;993840.0;0.0;Sikeres;INV_1360;Neoi Pori;-3;;;
átutalás;2025.07.21;2025.10.07;2025.07.24;2025.07.22;371718.93;25641.07;397360.0;0.0;Sikeres;INV_1361;Platamon;-2;;;
átutalás;2025.08.27;2025.10.07;2025.09.02;2025.08.27;570013.04;23026.96;593040.0;0.0;Sikeres;INV_1362;Platamon;-6;;;
átutalás;2025.09.04;2025.10.07;2025.09.07;2025.09.04;95233.11;0.0;95233.11;0.0;Sikeres;INV_1363;Neoi Pori;-3;;;
